ID,NAME,DATEADDED,LOCATION,MD5_HASH,SHA256_HASH,CUCKOO_ID,MALICIOUS,DOWNLOADED,CATEGORY
117,Antivirus & Antispyware_mssPortable.exe,2021-10-07 12:27:20,Antivirus & Antispyware_mssPortable.exe,eaeedbe98068c1a47b957e6e9f168792,c40d0166b1b70a8d6379ea541350e3ea1a4acce1403c7f7c62681e103bf4c07e,329,0,1,security
118,Antivirus & Antispyware_Spybot - Search & Destroy Portable.exe,2021-10-07 12:27:29,Antivirus & Antispyware_Spybot - Search & Destroy Portable.exe,bea91af4bd8f6f5bdd7d1505ce64b9ee,c8a546d2a2b7dd091525fd7a0501626471bb6e1226beb76d8316c0d129373795,330,0,1,security
138,Disk Tools_SSD-Z Portable.exe,2021-10-07 12:27:44,Disk Tools_SSD-Z Portable.exe,3f8019fae1554d6e63b5172f26c96266,e71620ec8934f98f2bdf69d8aa1d98c62d39465d13834f1de6440c6aaae15049,332,0,1,utilities
139,Text Editors & Integrated Development Environments_gVim Portable.exe,2021-10-07 18:01:53,Text Editors & Integrated Development Environments_gVim Portable.exe,ed1af34c57d0c9450975e87b7d012e3f,b21d9c1d176adc5cd94017fcc455b5c1d23525da301caa35e51c4509fc7dc2fe,333,0,1,development
140,Text Editors & Integrated Development Environments_Geany Portable.exe,2021-10-07 18:02:04,Text Editors & Integrated Development Environments_Geany Portable.exe,3b8b5312713d5b261fc995df22a6684f,e7df1ff2de25bcd9af921c7c6c3baa71fb013c7f6ed716939dc7c7b5e5ee92c1,334,0,1,development
141,Text Editors & Integrated Development Environments_HM NIS Edit Portable.exe,2021-10-07 18:02:04,Text Editors & Integrated Development Environments_HM NIS Edit Portable.exe,b43d8a8cf63f6e81e18fcbf9d341e9ba,84a4c2c662e6e005d63843238125989552dbcc20cebdb5e2de1a030f250f99ad,335,0,1,development
142,Text Editors & Integrated Development Environments_Notepad++ Portable.exe,2021-10-07 18:02:09,Text Editors & Integrated Development Environments_Notepad++ Portable.exe,c090c2cfb28ca581b48477b146b895e5,2b0f74f296fbd310bbcb08aa4dd1e379da7c789e16014d79b15d562578fa5956,336,0,1,development
143,Text Editors & Integrated Development Environments_Notepad2 Portable.exe,2021-10-07 18:02:09,Text Editors & Integrated Development Environments_Notepad2 Portable.exe,e8450aa5bee3c192c45a051a1bc62df7,51a048bdfbe2c718312560cf49f31148ee8b78265e70345958c69f70f068d850,337,0,1,development
144,Text Editors & Integrated Development Environments_Notepad2-mod Portable.exe,2021-10-07 18:02:09,Text Editors & Integrated Development Environments_Notepad2-mod Portable.exe,0b131e5c0b9f94c541d162ddd725c78f,d9eca9bd677d3ffee01018f527c92d84d6d6bfb994a0bea49325be1131c4ff22,338,0,1,development
145,Translation_IniTranslator Portable.exe,2021-10-07 18:02:09,Translation_IniTranslator Portable.exe,c4e64015a58cef9ebdc62e224e47499b,b5ce167b949c0ed0033acc0427df0412ed717e42e42099381e4b3d44cb2b5b34,339,0,1,development
146,Web Editors_KompoZer Portable.exe,2021-10-07 18:02:10,Web Editors_KompoZer Portable.exe,e511668e1999e2631b4e3a7da6c7d09d,a60b5c160c2b722420c05e4f3dd6750d11bafc22851d3cde48247246b669d545,340,0,1,development
147,Memorization_Mnemosyne Portable.exe,2021-10-07 18:02:46,Memorization_Mnemosyne Portable.exe,39efe93738e139da636515a0064afed5,eef464ccdd7c9720378bd7670f198075dbd4750f4191775fa19d78ec69d0402d,341,0,1,education
148,Religion_BPBible Portable.exe,2021-10-07 18:02:47,Religion_BPBible Portable.exe,f2c4d7bddb119f35e4655d93915bfdc9,990f18d9dceeb26fc6e7ed60ac19c3dbdbc05ba2e095ae2230ad8edcfe856f8d,342,0,1,education
149,Technical Computing_FreeMat Portable.exe,2021-10-07 18:02:49,Technical Computing_FreeMat Portable.exe,d19e4a163bd54e4d6364da9b7a1c2af1,60c6d3e9a07c00780c489292caa9c89b3c52334e072c45b9151e888925362416,343,0,1,education
150,Typing_TIPP10 Portable.exe,2021-10-07 18:02:49,Typing_TIPP10 Portable.exe,2dcab6c42c03e387d687cebf5c7b8ef9,4cd0f919d243abd480b413ec5a507a1792545b48e0a38e1e9b4349a289ebed4a,344,0,1,education
151,Typing_TypeFaster Portable.exe,2021-10-07 18:02:59,Typing_TypeFaster Portable.exe,e76860743aa3f1666ce9ad60b0dfe59d,813d0279efbf3bbed7deb6fc994ccf091eeba2ea5a516ca4759e9b748f4e0118,345,0,1,education
152,Arcade Games_Armagetron Advanced Portable.exe,2021-10-07 18:04:43,Arcade Games_Armagetron Advanced Portable.exe,49aa1a9f5b7e105fa49b3467426223ec,6e80e7bd8fd4033397ca27e216f53d322613e4f5373d836e3f593100085c2f1d,346,0,1,games
153,Arcade Games_Atomic Tanks Portable.exe,2021-10-07 18:04:43,Arcade Games_Atomic Tanks Portable.exe,82f5fbf8195af68f2346f3fde44b4078,dbae3005b2e248b22bf9879a402dab0477c98ea8d3910de3e226b9c3ea5ff2b8,347,0,1,games
154,Arcade Games_Beret Portable.exe,2021-10-07 18:04:45,Arcade Games_Beret Portable.exe,e17978053512ef548b8f725f16c88e96,f7563b3ba4d9eda75e8d1999de4a6934b6e0b796dda9aca5cb37426e3cf25fd6,348,0,1,games
155,Arcade Games_Canabalt Portable.exe,2021-10-07 18:04:45,Arcade Games_Canabalt Portable.exe,964ed7b58a83088732dfb032bb8c574b,95606e5b80a8dffebb1d8ba89ea09225c95e15f389553890b36f4cd7bec99464,349,0,1,games
156,Arcade Games_Chromium B.S.U. Portable.exe,2021-10-07 18:04:46,Arcade Games_Chromium B.S.U. Portable.exe,b1721f066991eb909bb7078b03505edf,af6d27d9f03c1e7299bdd77b9ed45e7f1e75dfd03c611ebd3360670841fb494c,350,0,1,games
157,Arcade Games_Dave Gnukem Portable.exe,2021-10-07 18:04:50,Arcade Games_Dave Gnukem Portable.exe,9b58e827e725e492dfc59dded3cd0fd0,5ee3e1bb20c399d38feaf6a5acbdd0d98397a190b84ef01ed3ad2db154b463bf,351,0,1,games
158,Arcade Games_Hedgewars Portable.exe,2021-10-07 18:04:58,Arcade Games_Hedgewars Portable.exe,2b17e9ef356c16d13987e0be6ed24bea,2097ef3f6126f0aa1d63f47e0d1a827f3c42d3dda639fd6b5e541f58e57f3a51,352,0,1,games
159,Arcade Games_IceBreaker Portable.exe,2021-10-07 18:05:00,Arcade Games_IceBreaker Portable.exe,11293514a81a413676235ab08ce86fdc,411d5d967868fabcff2c35b5917977eb2973473f29d613d6b78de108752d4956,353,0,1,games
160,Arcade Games_I Have No Tomatoes Portable.exe,2021-10-07 18:05:01,Arcade Games_I Have No Tomatoes Portable.exe,085491622b1aa43e7d1ab2bfa91773a8,ff09a4d63b2dcc092ec63fe998cbf028a8c162422ee34fa9d69afc67d43038e1,354,0,1,games
161,Arcade Games_Kobo Deluxe Portable.exe,2021-10-07 18:05:01,Arcade Games_Kobo Deluxe Portable.exe,7e814cb7968f59c9d864599e663439c8,fce757df018fa2b95366fb49d30fb77665ba96428f053f587b7696328b7aca10,355,0,1,games
162,Arcade Games_LBreakout2 Portable.exe,2021-10-07 18:05:04,Arcade Games_LBreakout2 Portable.exe,979c36928266306bec94a4fffb285993,aa55edcff2e8f053f37c313450310946836b5d29dfe01af787d91f61f03f4266,356,0,1,games
163,Arcade Games_SuperTux Portable.exe,2021-10-07 18:05:15,Arcade Games_SuperTux Portable.exe,065d549d9a4ae8dd6ab0064facd6098d,2bf4e275dfe518331ad104cc8207ea849462a87f7de6f017f64e703f7add89f4,357,0,1,games
164,Arcade Games_X-Moto Portable.exe,2021-10-07 18:05:19,Arcade Games_X-Moto Portable.exe,65759b40c67f11608c58a4202640c74a,bf51755adc7acf3e321649be7b3d49d5e2199a5edbbc55c44d6e6edf9a771f45,358,0,1,games
165,Board Games_Brutal Chess Portable.exe,2021-10-07 18:05:20,Board Games_Brutal Chess Portable.exe,a99ca1a9e4d3e1aa051d5ff662bd93d3,f0b28504ec664520e6fb17e1e9addfa38dc84510c7b1ea49d3f068f247096fa2,359,0,1,games
166,Image Editors_IcoFX Portable.exe,2021-10-07 18:06:48,Image Editors_IcoFX Portable.exe,37a7a83fee7f590e16f0458c68cc663f,a17f11c4b02279b43cbde447b5d25b324baa7611156378174b264adc641f2bbf,360,0,1,graphics_pictures
167,Image Editors_IDPhotoStudio Portable.exe,2021-10-07 18:06:48,Image Editors_IDPhotoStudio Portable.exe,04232062b7b0da0d3d9eb8dc8f095870,bba4792c93ba95cea37adb9d2233b91a2c2504af6589229780dfe3d68cb6c054,361,0,1,graphics_pictures
168,Image Editors_Krita Portable.exe,2021-10-07 18:06:59,Image Editors_Krita Portable.exe,8b5b573ac8116360bf3c2297f47e5b1e,a373dcecf5b03c0853e081294154fe15330ed7061df07b811bf9fd29681ea767,362,0,1,graphics_pictures
169,Image Editors_LazPaint Portable.exe,2021-10-07 18:07:04,Image Editors_LazPaint Portable.exe,c9004fc58cd1ce1439f199677bce29fb,842c9f4669fcf7e5adeb1e5c886feda38c925115a299639779b84a3d98461131,363,0,1,graphics_pictures
170,Image Editors_MyPaint Portable.exe,2021-10-07 18:07:08,Image Editors_MyPaint Portable.exe,436ae74e3a33ae26a0946a53af3d52f5,95c9b61d47a53ae16f4cb6471a99cdf15c66c4d97b294f199bd02a8bf6f7cc10,364,0,1,graphics_pictures
171,Image Editors_PhotoFiltre Portable.exe,2021-10-07 18:07:08,Image Editors_PhotoFiltre Portable.exe,98475fde4c52d4142f815e2039bae8fd,671e99acd38fdab12a7937e8421c56ec3cad64eeb91f202189ccad57002aeeda,365,0,1,graphics_pictures
172,Image Editors_PhotoFilmStrip Portable.exe,2021-10-07 18:07:12,Image Editors_PhotoFilmStrip Portable.exe,006222a214eb522e732a285860da2685,a2202b1c30250539bb2aea7c9fe55998093e6b3e6c40dcfb8cebcecf7d883460,366,0,1,graphics_pictures
173,Image Editors_PicPick Portable.exe,2021-10-07 18:07:12,Image Editors_PicPick Portable.exe,6f9f7189540909088165517cfb64744f,a1181cb481cc8ca57d5fd09a044bd0890a26b3ebcf14d746a0af186da08193d5,367,0,1,graphics_pictures
174,Image Editors_PngOptimizer Portable.exe,2021-10-07 18:07:13,Image Editors_PngOptimizer Portable.exe,86b0adade7bf39860c1d025547eb4e95,155cb7bdbaee5e16007b3f41d768f655cce14f81681aa14cd7cc1fa744c2ca6b,368,0,1,graphics_pictures
175,Image Editors_RawTherapee Portable.exe,2021-10-07 18:07:16,Image Editors_RawTherapee Portable.exe,c6743f6313723793e2023a18192dcf6f,a242fb7293fcba02c7f0fa1337c891e63ba7504b8703af71eb506c7799785d30,369,0,1,graphics_pictures
176,Image Editors_Smart Deblur Portable.exe,2021-10-07 18:07:17,Image Editors_Smart Deblur Portable.exe,ea1942d6b71984fa8677a3b9d0d4c42b,acda4f5448b1da3633da5a240ffacd64bd89abf55c3ef6f162fe5326f4810973,370,0,1,graphics_pictures
177,Image Viewers_Cornice Portable.exe,2021-10-07 18:07:17,Image Viewers_Cornice Portable.exe,d95a1f7e5cfec2733c3667124d85ac1c,57aa524c113e525f69d5b17902238b7e05a4bb7c0d9924911a4c818c6e2630af,371,0,1,graphics_pictures
178,Image Viewers_DiffImg Portable.exe,2021-10-07 18:07:18,Image Viewers_DiffImg Portable.exe,c7b1fb6c62f852d20facd36b87e67f5c,73ac9ba6e82867d8d7fe4f1feb76b7c9f2801b02545954b4fb0279aaa256d4da,372,0,1,graphics_pictures
179,Image Viewers_FastStone Image Viewer Portable.exe,2021-10-07 18:07:18,Image Viewers_FastStone Image Viewer Portable.exe,6caa9823271cb69f3878b1d1e86e0322,bd79787ec3cc869f836cb1779601ded45ebd7f28744f8ed4aa3a01de6ddca0e0,373,0,1,graphics_pictures
180,Image Viewers_IrfanView Portable.exe,2021-10-07 18:07:19,Image Viewers_IrfanView Portable.exe,79074497ffaa913ea71e5d327f25e075,201b3ec6f33f90a5b9139539c75b716617c0203e21b0eb1f258c9f04a6d84029,374,0,1,graphics_pictures
181,Image Viewers_JPEGView Portable.exe,2021-10-07 18:07:19,Image Viewers_JPEGView Portable.exe,207db8373c4d3f26240873f4e588081b,26ced8c596a80eec079db93db341b88b3db9f4e3c5479818a5f6e99a29bfa73d,375,0,1,graphics_pictures
182,Image Viewers_XnView Portable.exe,2021-10-07 18:07:19,Image Viewers_XnView Portable.exe,61ea527510b33cb2f72f5d03798e4b9d,405166425909dbb18e3695b9d40bc3d4c8ec2f1f49f94171cf1458e2ff123d97,376,0,1,graphics_pictures
183,Rendering_AndreaMosaic Portable.exe,2021-10-07 18:07:21,Rendering_AndreaMosaic Portable.exe,9d822286c5654e0bc1471cee1fc7f77a,8a89c1d193836cd4035b51648559c99665fa867d815cd14960d2ac96d41d0b0a,377,0,1,graphics_pictures
184,"Browsers_Mozilla Firefox, Portable Edition.exe",2021-10-07 18:07:59,"Browsers_Mozilla Firefox, Portable Edition.exe",b00713bf31f76ba7b120ac010cc34d98,5c8d41e7185cc29002603f7af3e5b0bc85ace674affb9b710e7eb661fbf87990,378,0,1,internet
185,"Browsers_Mozilla Firefox Developer Edition, Portable.exe",2021-10-07 18:08:07,"Browsers_Mozilla Firefox Developer Edition, Portable.exe",d7089c25acbcd91e34d7af0041fd33f2,8514651caa7276c625cc13142b8ef78d9848be6ef8eaa2132bc338920c046863,379,0,1,internet
186,"Browsers_Opera, Portable Edition.exe",2021-10-07 18:08:14,"Browsers_Opera, Portable Edition.exe",9b2877d96abb8cfe954ba66389365484,c6a9092df198bb526b2fbb079fcf959ec47b74beae15d585af4f56b793cd09bc,380,0,1,internet
187,"Browsers_Opera GX, Portable Edition.exe",2021-10-07 18:08:23,"Browsers_Opera GX, Portable Edition.exe",ac677fa4e50200ca820fe0cc7d14506b,6dc8f86a393f2904901ece823baec734bfb18a91d0c8a61b8eb13f0e57b784ff,381,0,1,internet
188,Browsers_QupZilla Portable.exe,2021-10-07 18:08:25,Browsers_QupZilla Portable.exe,d3a3db4df12ce794c7b709f868525966,04b5d6b6d7423dc5cd8145dbe573fbeab0c5f46aedd68d0363c9081c4140ff82,382,0,1,internet
189,"Browsers_SeaMonkey, Portable Edition.exe",2021-10-07 18:08:32,"Browsers_SeaMonkey, Portable Edition.exe",26cc7e002f1f8d39de0971105015372e,fdd8ae54530f4cb9c35b7500275dde256f9b487625f61ca27b731610ed2a3644,383,0,1,internet
190,"Chat, Instant Messaging & Phone_aMSN Portable.exe",2021-10-07 18:08:33,"Chat, Instant Messaging & Phone_aMSN Portable.exe",b5b688f84c70246ef80bb0635907f31a,f7031f8cc782cab54e19d333dccb5087671fccedb4133aa5a280325de0d87a71,384,0,1,internet
191,"Chat, Instant Messaging & Phone_HexChat Portable.exe",2021-10-07 18:08:43,"Chat, Instant Messaging & Phone_HexChat Portable.exe",4e106f1818abe9a423f5af1ba2c639c2,7d998b7269152f7f2b781f987ac43b74990d5910e14f80af589ead0337fc9ad1,385,0,1,internet
192,"Chat, Instant Messaging & Phone_Isotoxin Portable.exe",2021-10-07 18:08:43,"Chat, Instant Messaging & Phone_Isotoxin Portable.exe",941a30dad8b6d8144ef26f78d933c590,4c04081587d51400bb4b8ae6a9785897e3ea3244d312b4a546389572da6a10cb,386,0,1,internet
193,"Chat, Instant Messaging & Phone_KVIrc Portable.exe",2021-10-07 18:08:47,"Chat, Instant Messaging & Phone_KVIrc Portable.exe",44c0aac38a6902cdc54d33261a057d38,7edac9913c775d16f52c49f73f4a18d7ddf3d6363c777212b748d5fa6d5278e9,387,0,1,internet
194,"Chat, Instant Messaging & Phone_LAN Messenger Portable.exe",2021-10-07 18:08:48,"Chat, Instant Messaging & Phone_LAN Messenger Portable.exe",cb96b01372a5ca3dfd7871519558240c,94bb9d6c0cb2a5a516f30e2ee9ced1811eb3cf0bf6ea225ea0d4e10e0ee4e14b,388,0,1,internet
195,"Chat, Instant Messaging & Phone_MicroSIP Portable.exe",2021-10-07 18:08:55,"Chat, Instant Messaging & Phone_MicroSIP Portable.exe",c63c355f9de74cef4413152e1cc83b5f,290d6e51ff9c09387d97bc647a7e85a0562339149b86c89a7a31b02b6f78e6cf,389,0,1,internet
196,"Chat, Instant Messaging & Phone_Miranda IM Portable.exe",2021-10-07 18:08:55,"Chat, Instant Messaging & Phone_Miranda IM Portable.exe",fe23b946cf7fca04b0539563eec9ad13,d62ce945021928517c62662fbd41bdabe75c8832cf7d99c21d375a9a88be3e3a,390,0,1,internet
198,"Chat, Instant Messaging & Phone_Mumble Portable.exe",2021-10-07 18:09:12,"Chat, Instant Messaging & Phone_Mumble Portable.exe",48c1d8d95fce2ea858bc0a2fecaadb9f,e5b40ee733ea69b34d7c3b2ca52d42d1d9a7832543976bf7b261e99264078de5,392,0,1,internet
199,"Chat, Instant Messaging & Phone_Pidgin Portable.exe",2021-10-07 18:09:22,"Chat, Instant Messaging & Phone_Pidgin Portable.exe",411180331b02e91a0459902f4aeeceac,4c70377bed9a54b7c243b791bba17b6b22e89dc75231db27ab8aa4eae67dc44a,393,0,1,internet
200,"Chat, Instant Messaging & Phone_qTox Portable.exe",2021-10-07 18:09:33,"Chat, Instant Messaging & Phone_qTox Portable.exe",91be9bc874f928ec0adbc0fa49be23e7,202d42b220467953ba63c73201e6da7981134ccbbfbd56850624ce22bc1688d7,394,0,1,internet
202,Audio Editors & Converters_Mp3splt-gtk Portable.exe,2021-10-07 18:09:43,Audio Editors & Converters_Mp3splt-gtk Portable.exe,9cef006a65b5ec7624cf5c70ac2d6bf2,dfcd6f533896952ab60ee0ec74b71a9e1a955ba0d944bdca188be835d98cdf32,396,0,1,music_video
203,Audio Editors & Converters_Paul Stretch Portable.exe,2021-10-07 18:09:43,Audio Editors & Converters_Paul Stretch Portable.exe,2c57a93a1c6d7d7377500b8d15edc803,dc70e4001b3995f60d4e4d7ad5ecec534159673b1886ae79c2445374ad74811b,397,0,1,music_video
204,Audio Editors & Converters_TAudioConverter Portable.exe,2021-10-07 18:09:45,Audio Editors & Converters_TAudioConverter Portable.exe,b3ff59609345fdacf149402cbd1620c4,b6af4da110698a96170bcd79e91d8fffb29ff9fa934aaac2e6db714a45342619,398,0,1,music_video
205,Audio Editors & Converters_winLAME Portable.exe,2021-10-07 18:09:50,Audio Editors & Converters_winLAME Portable.exe,f01c64e5a213b0215eb90fe1be92ba08,ffef6c6d6bc710e29b6e39a90546e57e140dbfb904b4f2809ff8e1602a2defb6,399,0,1,music_video
206,Audio Editors & Converters_wxMP3gain Portable.exe,2021-10-07 18:09:53,Audio Editors & Converters_wxMP3gain Portable.exe,2ddeefb739bbb4e153290c09878fca82,2c1fb454dcd3c6be18388b8a8936cc6e97ba3838edf0edd2638f5b1093aeb732,400,0,1,music_video
207,Media Players_AIMP Portable.exe,2021-10-07 18:09:54,Media Players_AIMP Portable.exe,31a75665a18f65f764e4258ba58b50ac,59cfaa2f93b3e292c2278f21c237744f479f848afd4609cab8ed82d32609d0f9,401,0,1,music_video
208,Media Players_CoolPlayer+ Portable.exe,2021-10-07 18:09:54,Media Players_CoolPlayer+ Portable.exe,e9d68d1ad9873339d6ef0fd5a2e1f0bd,7ead6a2734ac3a626bc6222e63db4b4b6480dd5cd002247478b23d2721d5ffbc,402,0,1,music_video
210,Media Players_Media Player Classic - Home Cinema (MPC-HC) Portable.exe,2021-10-07 18:10:14,Media Players_Media Player Classic - Home Cinema (MPC-HC) Portable.exe,8f983aa2f15e831c3035c167b5408502,49b525e253d9b9161b21cf652a92d5061a316732bc72934bfdf5363d67f1e032,404,0,1,music_video
211,Media Players_PotPlayer Portable.exe,2021-10-07 18:10:15,Media Players_PotPlayer Portable.exe,d14beaca150ea61347e9efb9e422f697,5469463189bbcd881b21adb46fe8c3cd63ab840a44045ccddb4602ffcbf11e6f,405,0,1,music_video
212,Media Players_Qmmp Portable.exe,2021-10-07 18:10:26,Media Players_Qmmp Portable.exe,c336b02e67c993dd6feec38f5a4cf7ba,c873ab3320097d54539c18ffcb568954623633e55ab26ebb9afeccba62975cfc,406,0,1,music_video
213,Media Players_SMPlayer Portable.exe,2021-10-07 18:10:32,Media Players_SMPlayer Portable.exe,45ebe56d064b2873dafa7a40f705354c,3be1a2d8c85d6ac58e9a9563501c9c20fd6f90ec9c45e049f249b4d8e9e027e8,407,0,1,music_video
214,Media Players_VLC Media Player Portable.exe,2021-10-07 18:10:38,Media Players_VLC Media Player Portable.exe,44d43bfc1cace54750e6c63c9ca9e181,088fc29be49d514c5f632db0a64411089e29764f07cfb8bd9468b205a5c84210,408,0,1,music_video
215,Media Players_XMPlay Portable.exe,2021-10-07 18:10:38,Media Players_XMPlay Portable.exe,7760f08a75493907cc6e8854f2e51030,1d5cd5e4f0c6a04c6dbc7469b484a00573dd2d1dec04116148aa28cd48f1f18a,409,0,1,music_video
216,Media Utilities_MediaInfo Portable.exe,2021-10-07 18:10:42,Media Utilities_MediaInfo Portable.exe,c3994e46b92e94830932bbbe9d7e1cdd,2dd0fbb9f8b90cd6dd1fdf49e277b6dda1c53bda5c5c6d3aa2262c71613472bc,410,0,1,music_video
217,Media Utilities_MusicBrainz Picard Portable.exe,2021-10-07 18:10:46,Media Utilities_MusicBrainz Picard Portable.exe,f13404a17b3141b93bbb28b7561178ae,559631ada3837d178f4b6f71f40b47340ca2f6c31716622f2cc6de21b9e2aafb,411,0,1,music_video
218,Music Creation and Notation_Mixxx Portable.exe,2021-10-07 18:10:51,Music Creation and Notation_Mixxx Portable.exe,4d4f2efa0de959ee90efcafad15654c4,583c55f4503fd20a910fbf6a3432786877128ed76afa1fbdc948b70e5928311b,412,0,1,music_video
219,Music Creation and Notation_MuseScore Portable.exe,2021-10-07 18:10:58,Music Creation and Notation_MuseScore Portable.exe,b27d69d342e5705fcd282e97388de6b3,f6288feae230eed481b4cef1b943c6d1f686ce1a5193cb40973257a2f19e2d4a,413,0,1,music_video
220,"Video Editors, Converters,  & Recorders_Avidemux Portable.exe",2021-10-07 18:11:05,"Video Editors, Converters,  & Recorders_Avidemux Portable.exe",fc64351fc7f502f8b29b67528ba32584,2af42aaac012c68c85c1ac434b7f288a4af5ec00714110d8f86b71c66f21f414,414,0,1,music_video
221,Document Viewers_PDF-XChange Viewer Portable.exe,2021-10-07 18:12:15,Document Viewers_PDF-XChange Viewer Portable.exe,aefad34119a3564ecf4e07e0d05873a2,2d774ca389c64da2f17a203ecbb1e0d206c7bc7f0072242c4e581bcdac8f3308,415,0,1,office
222,Document Viewers_Sumatra PDF Portable.exe,2021-10-07 18:12:23,Document Viewers_Sumatra PDF Portable.exe,3798ea1b5f42fa0bebb84f21b886cf1e,5566019a710e2a0989eee90a371b345aec53669a5bdd8bc5e6e42ab5cd268a55,416,0,1,office
223,Document Viewers_WinDjView Portable.exe,2021-10-07 18:12:23,Document Viewers_WinDjView Portable.exe,7db701d443e30b7ec1a23edc065004d3,dad3056f59446c5215d005f7f83d432c1092aaf98c2e81f81f8f43e0ba5c6132,417,0,1,office
224,Financial_Finance Explorer Portable.exe,2021-10-07 18:12:24,Financial_Finance Explorer Portable.exe,4618677c12e02f49de6b755489869887,f289472f58db71b7027e8c918df94406ad3d41442be680c7719271c6a2467b27,418,0,1,office
225,Financial_GnuCash Portable.exe,2021-10-07 18:12:30,Financial_GnuCash Portable.exe,9b065f2181490237c9e47ee5890debed,44ba2bbb276ef660312a738692d1f346289b4306e47406a05ee1c3735450dbdb,419,0,1,office
226,Financial_Money Manager Ex Portable.exe,2021-10-07 18:12:38,Financial_Money Manager Ex Portable.exe,ffda9d19101cd965d359ea0a4d5a481b,ee6f0d3e6e32efcf79a13aca3485faf77da144596388417c80e7e881bf15d5fc,420,0,1,office
227,Journaling_RedNotebook Portable.exe,2021-10-07 18:12:45,Journaling_RedNotebook Portable.exe,91549e89e43f50fb6b94f302b7d8eb7f,29b35090cf512e64eaa0b4d34887fd241c8a41e836a6f1c937017a4295623bef,421,0,1,office
228,Office Suites_Apache OpenOffice Portable.exe,2021-10-07 18:12:55,Office Suites_Apache OpenOffice Portable.exe,c728533dc445566408f3210880b06891,e52f9f6d0b482e9605d72970ff8ee7a9392ceea817a5b7cc95165f89a6df813f,422,0,1,office
229,Encryption and Signing_GPG Plugin Portable.exe,2021-10-07 18:13:27,Encryption and Signing_GPG Plugin Portable.exe,3d8da79a10098adf511f209a657d302b,94b7bfa3cc92837b96fa554c5589eebc975a276ee6989cf1708fac4e58ec0a2a,423,0,1,security
230,Encryption and Signing_VeraCrypt Portable.exe,2021-10-07 18:13:34,Encryption and Signing_VeraCrypt Portable.exe,6eca833024ef47d4297dbe159db74062,f21789813565ed6486e70a99005bbd7e57f8046c4e21a9bdb2d4d7140924f727,424,0,1,security
231,Firewall_PeerBlock.exe,2021-10-07 18:13:35,Firewall_PeerBlock.exe,3eec2aaddeced15cce3ea3948839cc7b,ec1e3ce4a3cab4defd7cfe2d038ede64bda1818674d2c09ff9fd7536a4fb1769,425,0,1,security
232,Password Managers and Generators_KeePass Classic Password Safe Portable.exe,2021-10-07 18:13:37,Password Managers and Generators_KeePass Classic Password Safe Portable.exe,8731006d7b5a100f1411c6f0dccfae72,dc5957b1dfe81f3bbeebb58b8a50c528a5372aab429b2464aca18fa9d324b007,426,0,1,security
233,Password Managers and Generators_KeePass Professional Password Safe Portable.exe,2021-10-07 18:13:41,Password Managers and Generators_KeePass Professional Password Safe Portable.exe,b2f0fd2f599cbc48769dbed7ddf898e8,5cc94a4832ec4eebff73723a619c5d6094410000ce352f8d074ed9a53a1dacb8,427,0,1,security
234,Password Managers and Generators_KeePassXC Portable.exe,2021-10-07 18:13:45,Password Managers and Generators_KeePassXC Portable.exe,ee2e04d514b4ba40e5302fc4ba5e2ae2,24e66a8c7cd55903b9f69555165cac29cc76af4f94d48050a1063a50c5ffb918,428,0,1,security
235,Password Managers and Generators_Password Gorilla Portable.exe,2021-10-07 18:13:45,Password Managers and Generators_Password Gorilla Portable.exe,f9c05aa81eb96cc99a48540430bcc1cb,5de4846d1b5195189835ccb75ae741c8de7600f609d050a4c1aaa23bd38ed691,429,0,1,security
236,Password Managers and Generators_PWGen Portable.exe,2021-10-07 18:13:48,Password Managers and Generators_PWGen Portable.exe,54046c534d20a1d926f4a9928a59c474,770b4884e2a50e6f2b93a3d95c9a73c80febabca210e420fdf4c420380dd152d,430,0,1,security
237,Secure File Deletion_Eraser Portable.exe,2021-10-07 18:13:48,Secure File Deletion_Eraser Portable.exe,8ef81be0347c74e1f7c4e24836702ade,b225803b2dd45ecff8591982ada21d89b5ec7be6edc31e95cb91dff82ff64f59,431,0,1,security
238,Secure File Deletion_EraserDrop Portable.exe,2021-10-07 18:13:48,Secure File Deletion_EraserDrop Portable.exe,e64cf04eeb6aac131571c9de9126767a,89998bb3abb51a87e5f374ad5d1362fa889373a8b0b98954506c6556724422c1,432,0,1,security
239,Disk Tools_UNetbootin Portable.exe,2021-10-07 18:13:59,Disk Tools_UNetbootin Portable.exe,e743723c40cb5f00fb3d4ca622a8eaa0,8a5015cb87a7b3347a0bb9aeccc6f8e24f6538f07cd3c7f4b65e7880a2dcc885,433,0,1,utilities
240,Disk Tools_UltraDefrag Portable.exe,2021-10-07 18:14:02,Disk Tools_UltraDefrag Portable.exe,23691082d503028103dc656ab7320549,fea9f9282e6dcd1ffa71f1f2b9229ffa1de7814b0b856f14ec82ccb5f06feefd,434,0,1,utilities
241,Disk Tools_WinCDEmu Portable.exe,2021-10-07 18:14:02,Disk Tools_WinCDEmu Portable.exe,d0773aed7c4595140b43c190fce9ac33,8bf44e4233659f8299cef35e6ea3b59d9ba0a990c34c0cc47803524f065c733b,435,0,1,utilities
