ID,NAME,DATEADDED,LOCATION,MD5_HASH,SHA256_HASH,CUCKOO_ID,MALICIOUS,DOWNLOADED,CATEGORY
464,9dde984b21a00bc3307c28bd81f229500b795ce4e908b6f8cb5fbd338b22b8e1.exe,2021-08-27 20:46:50,Phobos_9dde984b21a00bc3307c28bd81f229500b795ce4e908b6f8cb5fbd338b22b8e1.exe,78143c91631c47b8a3971f8996ab72c5,9dde984b21a00bc3307c28bd81f229500b795ce4e908b6f8cb5fbd338b22b8e1,214,1,1,Phobos
472,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf.exe,2021-08-27 20:46:50,ESCAL_d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf.exe,49e600928f341599650c3c6d7e1bdc79,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf,117,1,1,ESCAL
473,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c.exe,2021-08-27 20:46:50,ESCAL_3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c.exe,37a10688bcf44000e3d1b2a08100ef4c,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c,132,1,1,ESCAL
474,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231.exe,2021-08-27 20:46:50,ESCAL_99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231.exe,61e7fef300b01614836c82051d840615,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231,190,1,1,ESCAL
477,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e.exe,2021-08-27 20:46:50,Cuba_33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e.exe,d8fd19fef4605b4217cb2546c470a918,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e,109,1,1,Cuba
478,1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c.exe,2021-08-27 20:46:50,Mydoom_1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c.exe,4ae2e5156253fbeed2c6f13a066c98a1,1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c,209,1,1,Mydoom
481,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a.exe,2021-08-27 20:46:50,Clop_ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a.exe,a8cc764e7c7a62a0fc26bbe3df31daa6,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a,101,1,1,Clop
482,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649.exe,2021-08-27 20:46:50,Clop_15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649.exe,abdf498691f2b028bae0fa4276edc04b,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649,125,1,1,Clop
483,389e03b1a1fd1c527d48df74d3c26a0483a5b105f36841193172f1ee80e62c1b.exe,2021-08-27 20:46:50,Clop_389e03b1a1fd1c527d48df74d3c26a0483a5b105f36841193172f1ee80e62c1b.exe,8fc09cb1540a6dea87a078b92c8f2b0a,389e03b1a1fd1c527d48df74d3c26a0483a5b105f36841193172f1ee80e62c1b,183,1,1,Clop
485,d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2.exe,2021-08-27 20:46:50,Clay_d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2.exe,3845fd1c54abdf69f8667aa50aa77246,d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2,93,1,1,Clay
487,81e81f0bbbdb831eda215033b7a7dbf2eed3812f4e58118f181a8e99e613179e.exe,2021-08-27 20:46:50,Hakbit_81e81f0bbbdb831eda215033b7a7dbf2eed3812f4e58118f181a8e99e613179e.exe,21fa6ebdd397f14bbb68a4e3d012467e,81e81f0bbbdb831eda215033b7a7dbf2eed3812f4e58118f181a8e99e613179e,143,1,1,Hakbit
505,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9.exe,2021-08-27 20:46:51,Conti_b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9.exe,1c2e8cb65ebe1702d2ee519d970d7808,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9,103,1,1,Conti
506,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2.exe,2021-08-27 20:46:51,Conti_5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2.exe,d584d537e85791336b26dfd49b83599d,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2,126,1,1,Conti
507,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6.exe,2021-08-27 20:46:51,Conti_e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6.exe,8a8ced330677fc62a9a9a02f38652c1d,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6,184,1,1,Conti
535,cerber.exe,2021-08-27 20:46:52,Cerber_cerber.exe,8b6bc16fd137c09a08b02bbe1bb7d670,e67834d1e8b38ec5864cfa101b140aeaba8f1900a6e269e6a94c90fcbfe56678,92,1,1,Cerber
542,95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf.exe,2021-08-27 20:46:52,LockBit_95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf.exe,69bec32d50744293e85606a5e8f80425,95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf,172,1,1,LockBit
543,0c71dcca7d39fd895a7b772ccd2370fc94f5e34423d87974c49f4d1c24cf103b.dll,2021-08-27 20:46:52,CobaltStrike_0c71dcca7d39fd895a7b772ccd2370fc94f5e34423d87974c49f4d1c24cf103b.dll,0cb1d95ef1faac78ebde58de76f340df,0c71dcca7d39fd895a7b772ccd2370fc94f5e34423d87974c49f4d1c24cf103b,102,1,1,CobaltStrike
544,1c22cba25d32a0103ef7860b73c496ffac0b618feb6158e486b7bbeea727f077.zip,2021-08-27 20:46:52,HiddenTears_1c22cba25d32a0103ef7860b73c496ffac0b618feb6158e486b7bbeea727f077.zip,0c35b2d76a6ab335123e147a16fec5a7,1c22cba25d32a0103ef7860b73c496ffac0b618feb6158e486b7bbeea727f077,146,1,1,HiddenTears
548,3edbea6a51777aa0f851e4df845fe743273efbad2989c5eaf8c5340b263f1292.exe,2021-08-27 20:46:52,ArkeiStealer_3edbea6a51777aa0f851e4df845fe743273efbad2989c5eaf8c5340b263f1292.exe,5db2442c0bdb78ce1755785b6cb0c3e9,3edbea6a51777aa0f851e4df845fe743273efbad2989c5eaf8c5340b263f1292,82,1,1,ArkeiStealer
549,744ec52f480cb86b7e84fbbfe4b1880f57219dae5683b746f88d6ee4ba394751.exe,2021-08-27 20:46:52,ArkeiStealer_744ec52f480cb86b7e84fbbfe4b1880f57219dae5683b746f88d6ee4ba394751.exe,9bd737b220a4040dbcaf17f48be54a98,744ec52f480cb86b7e84fbbfe4b1880f57219dae5683b746f88d6ee4ba394751,84,1,1,ArkeiStealer
550,8a4214d3c69df6a10e057fe1071e6bbb2ebd463bf3e73b9c66c3cbf3f31839b2.exe,2021-08-27 20:46:52,ArkeiStealer_8a4214d3c69df6a10e057fe1071e6bbb2ebd463bf3e73b9c66c3cbf3f31839b2.exe,5cdd19ef5b649d28c7532156184809f7,8a4214d3c69df6a10e057fe1071e6bbb2ebd463bf3e73b9c66c3cbf3f31839b2,96,1,1,ArkeiStealer
551,fdf29de5bc715feaa80709bdddd59b8293aa538d257ba9dd6a287d065ecb68a8.exe,2021-08-27 20:46:52,ArkeiStealer_fdf29de5bc715feaa80709bdddd59b8293aa538d257ba9dd6a287d065ecb68a8.exe,14da6bbbc4669ca3f691d7051c07ed1b,fdf29de5bc715feaa80709bdddd59b8293aa538d257ba9dd6a287d065ecb68a8,121,1,1,ArkeiStealer
552,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be.exe,2021-08-27 20:46:52,DarkSide_d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be.exe,b9d04060842f71d1a8f3444316dc1843,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be,110,1,1,DarkSide
553,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230.exe,2021-08-27 20:46:53,DarkSide_e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230.exe,2f31ce153a8f1d9e30e8ee7305ee7a6a,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230,128,1,1,DarkSide
554,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa.exe,2021-08-27 20:46:53,DarkSide_43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa.exe,f9fc1a1a95d5723c140c2a8effc93722,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa,186,1,1,DarkSide
604,Locky,2021-08-27 20:46:54,Locky_Locky,b06d9dd17c69ed2ae75d9e40b2631b42,bc98c8b22461a2c2631b2feec399208fdc4ecd1cd2229066c2f385caa958daa3,173,1,1,Locky
605,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541.dll,2021-08-27 20:46:54,None_ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541.dll,427105821263afeeccca05b43ea8dac4,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541,212,1,1,nan
793,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a.exe,2021-08-27 20:47:05,Demonware_8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a.exe,98c14f48c1ae5cbbf6ff5403336e07c3,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a,112,1,1,Demonware
794,2966d4d96bf053a15a2665464327f3fd5165bd03587679452b1db4f3f03946e9.doc,2021-08-27 20:47:05,Demonware_2966d4d96bf053a15a2665464327f3fd5165bd03587679452b1db4f3f03946e9.doc,51f6b8678de15611bf15e7544dc87c87,2966d4d96bf053a15a2665464327f3fd5165bd03587679452b1db4f3f03946e9,129,1,1,Demonware
795,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44.exe,2021-08-27 20:47:05,Demonware_95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44.exe,de6717de7bd1daa595c0b00887c25f05,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44,187,1,1,Demonware
814,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec.exe,2021-08-27 20:47:06,Makop_c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec.exe,53e7b9e873404afdd22cdeba41b4e1c9,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec,176,1,1,Makop
815,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942.exe,2021-08-27 20:47:06,Makop_e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942.exe,2055bbde7b5a1afd6ea79974d1435a98,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942,202,1,1,Makop
825,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da.exe,2021-08-27 20:47:06,DoejoCrypt_10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da.exe,9f05994819a3d8c1a3769352c7c39d1d,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da,114,1,1,DoejoCrypt
826,fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65.exe,2021-08-27 20:47:06,DoejoCrypt_fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65.exe,6be28a4523984698e7154671f73361bf,fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65,131,1,1,DoejoCrypt
827,17c5161451b5edd31d903fb020afc7f9f2f130fea8fbd9248e069dde7f80efa3.exe,2021-08-27 20:47:06,DoejoCrypt_17c5161451b5edd31d903fb020afc7f9f2f130fea8fbd9248e069dde7f80efa3.exe,10e8a2b044cc6e2628b48a5d9506d974,17c5161451b5edd31d903fb020afc7f9f2f130fea8fbd9248e069dde7f80efa3,189,1,1,DoejoCrypt
832,bc016ebc1751fe99de886be19c2c3e0baefe69cb046b10838cb15bcff3c7e603.exe,2021-08-27 20:47:06,LegionLocker_bc016ebc1751fe99de886be19c2c3e0baefe69cb046b10838cb15bcff3c7e603.exe,50dc32bf584f9b54ee51016fa6e67363,bc016ebc1751fe99de886be19c2c3e0baefe69cb046b10838cb15bcff3c7e603,171,1,1,LegionLocker
833,c7c2bb08529df1ea16244dfed79a60c039426c69823ee24731213011460ee82d.exe,2021-08-27 20:47:07,LegionLocker_c7c2bb08529df1ea16244dfed79a60c039426c69823ee24731213011460ee82d.exe,49e1e065b2d619c84ce34f2bf5b04105,c7c2bb08529df1ea16244dfed79a60c039426c69823ee24731213011460ee82d,201,1,1,LegionLocker
837,430039aeee4362784600b6b6994b72395c2666aa6d1ad30e6cbf1ed89ecbeaa9.exe,2021-08-27 20:47:07,Jormungand_430039aeee4362784600b6b6994b72395c2666aa6d1ad30e6cbf1ed89ecbeaa9.exe,e3749a1c5284b28ad7ded54ed747b6e0,430039aeee4362784600b6b6994b72395c2666aa6d1ad30e6cbf1ed89ecbeaa9,169,1,1,Jormungand
842,c32dc3ec53b5f67e3394690c72691c3fa4e5f2fdf76fc4e5f665cb3e56d1615a.exe,2021-08-27 20:47:08,Erica_c32dc3ec53b5f67e3394690c72691c3fa4e5f2fdf76fc4e5f665cb3e56d1615a.exe,a07eaac0afd3f736548168620afc1b23,c32dc3ec53b5f67e3394690c72691c3fa4e5f2fdf76fc4e5f665cb3e56d1615a,135,1,1,Erica
843,60ab87df9a77924e9f12484fa94f63fa4bb4c646072cf4b002492f59b1ee0103.exe,2021-08-27 20:47:08,Dridex_60ab87df9a77924e9f12484fa94f63fa4bb4c646072cf4b002492f59b1ee0103.exe,d9323030a956da910890de94d0b590ab,60ab87df9a77924e9f12484fa94f63fa4bb4c646072cf4b002492f59b1ee0103,115,1,1,Dridex
855,e4d74735b0fe22e977c622d8bcd6de638ebbb71aaaace38a0a924fc514131e18.exe,2021-08-27 20:47:08,BlackKingdom_e4d74735b0fe22e977c622d8bcd6de638ebbb71aaaace38a0a924fc514131e18.exe,a06fc0d468eff544a4a98bd261ee4efa,e4d74735b0fe22e977c622d8bcd6de638ebbb71aaaace38a0a924fc514131e18,89,1,1,BlackKingdom
856,fed02796762f63978094ad4b21b1952948cea78281abb55ba58bbb7886531ea1.exe,2021-08-27 20:47:09,BlackKingdom_fed02796762f63978094ad4b21b1952948cea78281abb55ba58bbb7886531ea1.exe,699f256b79697ee9ed64085b9147e9b8,fed02796762f63978094ad4b21b1952948cea78281abb55ba58bbb7886531ea1,100,1,1,BlackKingdom
